;created_at;favorite_count;id_str;is_retweet;retweet_count;source;text;sentiment
809;Thu Mar 10 21:29:37 +0000 2016;0.0;708042148512333824;0.0;753.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @FactsOnClimate: ""Canada is joining us in our aggressive goal to bring down methane emissions in the oil and gas sector"" —@POTUS https:/…";-0.1531
810;Thu Mar 10 20:04:53 +0000 2016;2420.0;708020822762332161;0.0;1208.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Refusing to hold a hearing on a presidential nominee is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/jmqg76dutN;-0.4019
811;Thu Mar 10 18:46:17 +0000 2016;0.0;708001044727377920;0.0;890.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: ""I'm going to do my job and then my expectation is going to be will the Senate do its job"" —@POTUS #SCOTUS https://t.co/sNB…";0.0
812;Thu Mar 10 16:31:49 +0000 2016;1921.0;707967205967724544;0.0;912.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Senators on the Judiciary Committee have demanded a vote on judicial nominees 90 times. Here's a list: https://t.co/hjOn65IgI4 #DoYourJob;-0.2263
813;Wed Mar 09 21:35:04 +0000 2016;2509.0;707681130074353664;0.0;957.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""Under my chairmanship, every Supreme Court nominee was given a hearing and a vote in the Judiciary Committee."" —@VP https://t.co/DKjBws90CZ";0.5574
814;Wed Mar 09 19:49:33 +0000 2016;0.0;707654578783662081;0.0;1076.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: Vermont just took the #LeadOnLeave so families won't have to choose between their job and the family they love. https://t.c…;0.6369
815;Wed Mar 09 18:13:25 +0000 2016;4360.0;707630384943509504;0.0;1409.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Add your name if you think the Senate should do its job: https://t.co/cRmr4M8lSl #DoYourJob https://t.co/DNxgqTSRTN;0.0
816;Wed Mar 09 16:42:36 +0000 2016;1767.0;707607528276754432;0.0;576.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""Senate needs to think and vote."" See what editorials boards are saying about the Supreme Court nomination: https://t.co/ENU64s5Cud";0.5574
817;Tue Mar 08 23:01:53 +0000 2016;0.0;707340593077329921;0.0;3477.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @FLOTUS: #OneDayIWill see a world where every child can go to school and fulfill their boundless potential. #IWD2016 https://t.co/FonwXC…;0.4404
818;Tue Mar 08 21:50:50 +0000 2016;3096.0;707322712293662720;0.0;1226.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The President is going to nominate a qualified Supreme Court Justice—tell Senate leaders to do their jobs: https://t.co/uks53rbxHX;0.5574
819;Tue Mar 08 20:20:10 +0000 2016;1036.0;707299895099568129;0.0;316.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";From @VP Biden: Why the Senate shouldn't hold back the #SCOTUS nomination process. https://t.co/A61OoqQszS;0.0
820;Tue Mar 08 18:23:14 +0000 2016;13270.0;707270467858501632;0.0;7645.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";We've come a long way on women's equality, but there's still so much work to be done. #InternationalWomensDay https://t.co/bqi94Ao2iV;0.0
821;Tue Mar 08 16:35:48 +0000 2016;2198.0;707243431471370240;0.0;859.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""U.S. solar seems poised for not just a record year but perhaps a blowout year."" Get the numbers: https://t.co/MfDphKshcl #ActOnClimate";0.128
822;Mon Mar 07 23:09:42 +0000 2016;19066.0;706980169349632000;0.0;6312.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""If Selma taught us anything, it’s that our work is never done."" —President Obama #Selma51 https://t.co/MoaVS02Crw";0.0
823;Mon Mar 07 20:49:06 +0000 2016;4937.0;706944787979444224;0.0;3427.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Refusing to hold hearings for a president's #SCOTUS nominee has never happened before. https://t.co/G7knZPAy7x;-0.4019
824;Mon Mar 07 18:47:12 +0000 2016;2178.0;706914111565606913;0.0;825.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";There is no excuse to delay the #SCOTUS nomination—add your name to @OFA's petition if you agree: https://t.co/WMFAOI6czO;-0.1779
825;Mon Mar 07 16:24:07 +0000 2016;3893.0;706878103373516800;0.0;1294.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Most Americans agree that the Senate should do its job and give the #SCOTUS nominee a fair hearing: https://t.co/8pA0rFXwrm #DoYourJob;0.6222
826;Sun Mar 06 21:16:43 +0000 2016;0.0;706589348922302464;0.0;2390.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: ""We remain grateful for Nancy Reagan's life"" —@POTUS and @FLOTUS: https://t.co/nJZIHumlsS https://t.co/KftNACmkAh";0.4588
827;Fri Mar 04 23:15:43 +0000 2016;3227.0;705894523176685568;0.0;1303.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";A well-qualified #SCOTUS nominee deserves a fair hearing and a timely up-or-down vote. https://t.co/rBZe7gz2vD #DoYourJob;0.3182
828;Fri Mar 04 22:05:47 +0000 2016;2052.0;705876922752962560;0.0;795.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Take a look at what editorial boards across the country think of the Senate refusing to do its job: https://t.co/6n3JNK6WoZ #DoYourJob;-0.4019
829;Fri Mar 04 20:50:03 +0000 2016;7641.0;705857862384353285;0.0;3586.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";It's the Senate's duty to fairly consider the President's #SCOTUS nominee—and there's plenty of time to do so. https://t.co/X8kMjL1pdc;0.0
830;Fri Mar 04 19:02:15 +0000 2016;2849.0;705830736302088192;0.0;927.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";February's 242,000 new jobs mean the American economy has been creating jobs for six straight years. https://t.co/xCkKrs9gJp;0.4767
831;Fri Mar 04 17:18:11 +0000 2016;3512.0;705804547281784832;0.0;1258.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The American economy continues its comeback. https://t.co/5RZ5lB6AUV;0.0
832;Fri Mar 04 15:40:25 +0000 2016;5766.0;705779942852845568;0.0;2093.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The economy added 242,000 jobs in February—a record-breaking six straight years of private-sector job growth.;0.5423
833;Thu Mar 03 22:45:16 +0000 2016;4239.0;705524471285690369;0.0;1409.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The majority of Americans agree that President Obama should nominate someone to fill the #SCOTUS vacancy: https://t.co/RGQEw9WAc2;0.3612
834;Thu Mar 03 20:49:46 +0000 2016;0.0;705495403827859456;0.0;1086.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: BREAKING: 20 million more Americans now know the security of health insurance thanks to the Affordable Care Act. https://t.…;0.8176
835;Thu Mar 03 19:53:46 +0000 2016;1092.0;705481312119836672;0.0;330.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";LIVE: President Obama is celebrating Milwaukee's victory in the Healthy Communities Challenge. https://t.co/aB2PNdzoXT;0.7717
836;Thu Mar 03 18:18:36 +0000 2016;2143.0;705457363872980992;0.0;985.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Sign the petition—join the thousands of voices speaking up for a fair Supreme Court nomination process: https://t.co/BAOLv8FMEA #DoYourJob;0.7096
837;Thu Mar 03 17:20:30 +0000 2016;1109.0;705442738829807616;0.0;334.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tune in at 12:50 p.m. ET to see President Obama congratulate Milwaukee on winning the Healthy Communities Challenge. https://t.co/JAbnRHsWSi;0.8625
838;Thu Mar 03 16:19:38 +0000 2016;2120.0;705427424301813761;0.0;955.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";This is what a consensus looks like. #DoYourJob https://t.co/t7ZGvXIpIk;0.3612
839;Wed Mar 02 22:38:59 +0000 2016;0.0;705160499902726145;0.0;2792.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: Good news: Oregon just raised its minimum wage. 

RT if you agree it's time to #RaiseTheWage for all Americans. https://t.c…";0.6597
840;Wed Mar 02 21:07:10 +0000 2016;6806.0;705137396187340800;0.0;3405.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Deliberately creating partisan gridlock is not the way our democracy should work. #DoYourJob https://t.co/ubjy1N9NlS;0.296
841;Wed Mar 02 18:49:47 +0000 2016;2291.0;705102823558684672;0.0;1112.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The obstruction of our Supreme Court is completely unprecedented. Sign the petition telling the Senate: #DoYourJob. https://t.co/STmBjGzaA0;0.5574
842;Wed Mar 02 16:32:38 +0000 2016;12261.0;705068308421169152;0.0;7011.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Refusing to consider a #SCOTUS nominee before one is even announced is irresponsible. #DoYourJob https://t.co/NiZtwUHmE5;-0.6808
843;Tue Mar 01 23:25:50 +0000 2016;0.0;704809903769059328;0.0;878.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: Here's what @POTUS is doing to help women achieve their dreams: https://t.co/3g3TWF3qrq #WomensHistoryMonth https://t.co/rc…;0.6597
844;Tue Mar 01 22:22:22 +0000 2016;2781.0;704793932694065152;0.0;1310.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Leaving a seat open on the Supreme Court for more than a year is irresponsible—sign the petition: https://t.co/qWvL5ANmqP #DoYourJob;0.5574
845;Tue Mar 01 20:50:17 +0000 2016;5194.0;704770760259166208;0.0;2764.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";We're seeing the fastest rise in sea-levels in nearly 3,000 years: https://t.co/MwO2QKE4GW #ActOnClimate;0.0
846;Tue Mar 01 18:37:51 +0000 2016;2033.0;704737428796366848;0.0;619.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Get the facts on everything from a fair #SCOTUS nomination process to climate change: https://t.co/jCZzreLARW https://t.co/qnB5GLM8eC;0.3182
847;Tue Mar 01 17:02:47 +0000 2016;3095.0;704713505153392640;0.0;881.0;"<a href=""https://www.thunderclap.it"" rel=""nofollow"">Thunderclap</a>";Today's the 55th birthday of the @PeaceCorps. Thanks to all who have served across the globe. #PeaceCorpsWeek2016;0.4404
848;Mon Feb 29 23:05:20 +0000 2016;8724.0;704442358058717185;0.0;4410.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";It's the Senate's duty to give the President's nominee a fair hearing and a timely vote. #DoYourJob https://t.co/yquRBNfS9k;0.3182
849;Mon Feb 29 20:53:18 +0000 2016;2761.0;704409128634966016;0.0;1426.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""One-third of all U.S. presidents appointed a Supreme Court justice in an election year."" https://t.co/PY8dR1owzf (h/t @washingtonpost)";0.7906
850;Mon Feb 29 19:05:55 +0000 2016;1768.0;704382105283788801;0.0;658.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Sign @OFA's petition to let the Senate know you demand a fair Supreme Court nomination process: https://t.co/SeDGtpwnU5;0.6597
851;Mon Feb 29 16:17:30 +0000 2016;1563.0;704339724433911808;0.0;438.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";LIVE: President Obama is presenting the Medal of Honor to Senior Chief Special Warfare Operator Edward Byers. https://t.co/NGInOc0ccN;0.7783
852;Mon Feb 29 15:59:52 +0000 2016;0.0;704335283135729664;0.0;8206.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: Climate change ""is the most urgent threat facing our entire species.""

RT if you agree with @LeoDiCaprio. #Oscars https://t…";-0.022
853;Mon Feb 29 04:31:38 +0000 2016;0.0;704162086889394176;0.0;795.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @VPLive: ""They. Did. Nothing. Wrong."" -@VP at #Oscars #ItsOnUs";0.0
854;Fri Feb 26 23:08:52 +0000 2016;3920.0;703356080932286464;0.0;1376.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Thanks to the #RecoveryAct, clean energy investments have created hundreds of thousands of jobs. https://t.co/U82fX6P2nB;0.8271
855;Fri Feb 26 22:00:48 +0000 2016;1771.0;703338952967598080;0.0;600.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Our economy has come a long way, but there's more work to do—say you support common-sense economic policies: https://t.co/UzcGjwykjs;0.5499
856;Fri Feb 26 20:55:05 +0000 2016;3490.0;703322414181036032;0.0;1339.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Seven years ago, our economy was shedding nearly 800,000 jobs a day. We've come a long way. https://t.co/ueSHbf52YE;0.0
857;Fri Feb 26 19:25:16 +0000 2016;5987.0;703299811991138304;0.0;2495.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Our economy has added 14 million jobs over the longest streak of private-sector job growth on record. https://t.co/FwScd1Soxi;0.3818
858;Fri Feb 26 18:46:41 +0000 2016;1185.0;703290100914860032;0.0;404.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";LIVE: President Obama is highlighting the progress of the American economy. https://t.co/7noFkjk0F8;0.4215
859;Fri Feb 26 18:39:56 +0000 2016;0.0;703288404113383424;0.0;490.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @ENERGY: It's been 7 years since @POTUS signed the #RecoveryAct. See how it shaped our #CleanEnergy future. #ActOnClimate
https://t.co/R…";0.0
860;Fri Feb 26 17:56:13 +0000 2016;1106.0;703277403557105664;0.0;386.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tune in at 1:55 p.m. ET to see President Obama speak about the economic progress we've made since the #RecoveryAct. https://t.co/Ve3DprDXKH;0.4215
861;Fri Feb 26 16:47:42 +0000 2016;2263.0;703260160496521216;0.0;1026.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Tell the Senate: Stop playing games with our Supreme Court. https://t.co/2vkSnL2KWC #DoYourJob;0.4939
862;Fri Feb 26 01:02:26 +0000 2016;6135.0;703022274056744960;0.0;3153.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The Senate should fulfill its constitutional duty and fairly consider the President's nominee. #DoYourJob https://t.co/AXpbOQ1bxD;0.4404
863;Thu Feb 25 21:55:09 +0000 2016;2995.0;702975142058536960;0.0;1372.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Add your name if you agree: Failing to fill the Supreme Court vacancy for over a year is unacceptable. https://t.co/uDxtenkam5 #DoYourJob;-0.0516
864;Thu Feb 25 19:20:05 +0000 2016;16305.0;702936121659920384;0.0;15797.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Retweet if you agree that we can't afford to play political games over the Supreme Court vacancy. #DoYourJob https://t.co/NE380YtV41;0.6204
865;Thu Feb 25 16:42:22 +0000 2016;2682.0;702896429765783552;0.0;1007.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The solar industry hit record growth last year, surpassing natural gas installations for the first time: https://t.co/9M4rqbVGCC;0.6249
866;Wed Feb 24 22:56:36 +0000 2016;0.0;702628219724419073;0.0;1942.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: .@POTUS nominates the first woman and first African-American to be Librarian of Congress: https://t.co/5zQhYVj74j
https://t…";0.0
867;Wed Feb 24 19:14:28 +0000 2016;5861.0;702572317671444480;0.0;3973.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";This kind of obstruction is unprecedented. Tell Senate leaders: #DoYourJob https://t.co/IZgCuoWE4O;0.0
868;Wed Feb 24 17:50:18 +0000 2016;1796.0;702551138525052931;0.0;820.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Sign @OFA's petition to let the Senate know you demand a fair Supreme Court nomination process: https://t.co/PlX9s74RIs;0.6597
869;Wed Feb 24 14:46:40 +0000 2016;1835.0;702504926287679488;0.0;710.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";President Obama on his constitutional responsibility and the qualities he's looking for in his #SCOTUS nominee: https://t.co/CFDl6l1hhC;0.0
870;Tue Feb 23 22:59:30 +0000 2016;5942.0;702266562472841216;0.0;4274.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Refusing to even consider the President's Supreme Court nominee is unprecedented. Tell the Senate: #DoYourJob. https://t.co/kSrKv5e3Ae;0.2263
871;Tue Feb 23 18:33:05 +0000 2016;11127.0;702199514447245312;0.0;9176.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";With more than 300 days left in President Obama's term, the Senate has no excuse to delay. #DoYourJob https://t.co/ultmGstueA;-0.4939
872;Tue Feb 23 17:19:26 +0000 2016;2046.0;702180980807741440;0.0;610.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Be part of the team debunking myths with facts—join the @OFA Truth Team: https://t.co/6z9PgSYuSk https://t.co/51zJn9N8qa;0.3182
873;Tue Feb 23 15:31:44 +0000 2016;1312.0;702153879056584704;0.0;408.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";LIVE: President Obama is delivering a statement from the Roosevelt Room. https://t.co/8yT6ov8klS;0.0
874;Mon Feb 22 22:58:51 +0000 2016;2462.0;701904010870026240;0.0;869.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";A fair judicial nomination process is important for a functioning democracy—read more: https://t.co/C7DSRLXgTV;0.4767
875;Mon Feb 22 19:57:43 +0000 2016;2029.0;701858425647411200;0.0;885.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Speak up for a fair nomination process and a timely vote by the Senate—sign @OFA's petition: https://t.co/HlQMqNYhVr #DoYourJob;0.3182
876;Mon Feb 22 18:32:41 +0000 2016;8052.0;701837025821925376;0.0;4073.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The Senate should not play political games with our Supreme Court. https://t.co/RoNN4vaw0a;0.3744
877;Mon Feb 22 17:10:27 +0000 2016;1907.0;701816332346531840;0.0;663.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""The Senate also has a constitutional duty: to consider presidential nominees expeditiously."" https://t.co/mnL8KCDwe5 (h/t @latimes)";0.0
878;Sun Feb 21 18:50:55 +0000 2016;4327.0;701479226298466306;0.0;2082.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Add your name to let the Senate know: The Supreme Court is too important to be held hostage by partisan politics. https://t.co/jPIEbRS7ig;0.6597
879;Sun Feb 21 00:34:44 +0000 2016;0.0;701203364432977920;0.0;512.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @davidplouffe: My daughter getting ""egged"" on. She does things at her own pace. #ObamaAndKids https://t.co/BQj2jXrztj";0.0
880;Sat Feb 20 20:38:18 +0000 2016;0.0;701143863528988672;0.0;1725.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @TIME: Here's why everyone is sharing pictures of #ObamaAndKids https://t.co/LdXz49BBg7;0.4215
881;Fri Feb 19 20:01:10 +0000 2016;1742.0;700772130934272000;0.0;485.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Gain the skills you need to turn a desire for change into impact—apply to be an @OFA fellow today: https://t.co/q4t5Da7uyW;0.7269
882;Fri Feb 19 17:13:06 +0000 2016;2654.0;700729836793262080;0.0;1416.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The impact of climate change in one GIF: https://t.co/tsQOp3cIVn #ActOnClimate;0.0
883;Thu Feb 18 20:17:27 +0000 2016;5548.0;700413841239203840;0.0;2097.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The longest streak of private-sector job growth, 4.9% unemployment rate—middle-class economics is working. https://t.co/jWIZ0IZwL1;-0.0772
884;Thu Feb 18 18:30:33 +0000 2016;2787.0;700386938709110784;0.0;2063.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";It's official: January 2016 was the most abnormally warm month on record. https://t.co/nAGoY6DXuB #ActOnClimate;0.2911
885;Thu Feb 18 17:13:31 +0000 2016;0.0;700367551268675584;0.0;491.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @WhiteHouse: ""For the third time as President, I get to say: Give it up for the Stanley Cup champs – my hometown Chicago Blackhawks!"" —@…";0.4753
886;Wed Feb 17 22:23:02 +0000 2016;1596.0;700083059236835328;0.0;465.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Read what @VP Biden has to say about our economic comeback, thanks in part to the Recovery Act: https://t.co/mKwr9m3608;0.4404
887;Wed Feb 17 20:01:46 +0000 2016;3461.0;700047508177727488;0.0;1201.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";In the past seven years, our economy has made real progress. https://t.co/D1XXOQVPCT;0.4215
888;Wed Feb 17 17:51:34 +0000 2016;0.0;700014739938643968;0.0;799.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: Watch @POTUS explain why there's more than enough time for the Senate to consider a #SCOTUS nominee he presents. https://t.…;0.0
889;Tue Feb 16 02:29:30 +0000 2016;0.0;699420308206456833;0.0;13879.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: Shoutout to @KendrickLamar and all the artists at the #Grammys working to build a brighter future. #MyBrothersKeeper https:…;0.3818
890;Sun Feb 14 21:59:44 +0000 2016;4141.0;698990028282839040;0.0;1333.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";This #Valentines Day, speak up for equality: https://t.co/WAuwEmxUhm #LoveIsLove;0.0
891;Sun Feb 14 19:49:16 +0000 2016;11537.0;698957195971424256;0.0;4924.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";No matter who you are or whom you love, celebrate #Valentines Day with pride. #LoveIsLove https://t.co/btFuHnIEfV;0.8481
892;Sat Feb 13 21:27:11 +0000 2016;4163.0;698619449134477312;0.0;1397.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Stand against discrimination—join the fight for equality. https://t.co/ZUDqZ6fbQM #LoveIsLove;-0.3818
893;Sat Feb 13 15:32:09 +0000 2016;11484.0;698530104385736704;0.0;10097.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Retweet if you believe #LoveIsLove. https://t.co/ssMsbWMcXE;0.0
894;Fri Feb 12 22:56:54 +0000 2016;3597.0;698279640570286080;0.0;1143.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Watch President Obama thank @TheEllenShow for all she's done for the LGBT community: https://t.co/Und55Vdlxy #LoveIsLove;0.3612
895;Fri Feb 12 21:02:33 +0000 2016;3379.0;698250864910176257;0.0;956.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Read President Obama's thoughts on climate change, technology, and #WomenInSTEM: https://t.co/VRyX8cxFEk https://t.co/IrcnE2T88M;0.0
896;Fri Feb 12 19:20:19 +0000 2016;6552.0;698225135925469190;0.0;2218.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Thanks to President Obama, future generations will still be able to explore—from sea to shining sea. #FindYourPark https://t.co/Zt1U8dF3vW;0.4404
897;Fri Feb 12 17:17:28 +0000 2016;2724.0;698194218305458176;0.0;800.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";President Obama has protected more land and water than any of his predecessors—and he's not done yet: https://t.co/KEZZOHgyij #FindYourPark;0.4404
898;Fri Feb 12 15:35:37 +0000 2016;0.0;698168590134947840;0.0;1120.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";RT @WhiteHouse: Big news: @POTUS just protected 1.8 million acres of public lands in CA → https://t.co/jnLF7pHein #FindYourPark https://t.c…;0.4404
899;Fri Feb 12 00:50:20 +0000 2016;0.0;697945797896196096;0.0;3628.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RT @TheEllenShow: .@BarackObama was here in 2007, and tomorrow he’s barack. I mean back. #TBT @POTUS
https://t.co/LKU0eS0GXF";0.0
900;Thu Feb 11 21:42:15 +0000 2016;8213.0;697898468103188480;0.0;2602.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Marriage equality may be the law of the land, but there's more work to do to end discrimination. Join the fight: https://t.co/DlDQ35K8o6;-0.1531
901;Thu Feb 11 20:06:54 +0000 2016;2649.0;697874470204108800;0.0;800.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Show what you believe—get the #LoveIsLove tee. https://t.co/4uqGPAt4TZ https://t.co/FxaPN3Z36l;0.0
902;Thu Feb 11 18:25:16 +0000 2016;6112.0;697848892377837568;0.0;3301.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Celebrate this Valentine's Day with pride, and no matter who you love, commit to ending discrimination. #LoveIsLove https://t.co/mn6BZWEe1y;0.886
903;Thu Feb 11 17:09:23 +0000 2016;3526.0;697829799344013313;0.0;1272.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"""The fact is we’ve gotten a heck of a lot done these past seven years, despite the gridlock."" —President Obama https://t.co/hrw7PNSEX1";0.0
904;Wed Feb 10 20:57:19 +0000 2016;1489.0;697524769621733376;0.0;378.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";LIVE: President Obama is speaking in Springfield, Illinois. https://t.co/FZPraej5FL;0.0
905;Wed Feb 10 19:31:35 +0000 2016;1119.0;697503196944662528;0.0;305.0;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tune in at 4:25 p.m. ET to watch President Obama speak to supporters in Springfield, Illinois: https://t.co/mE04l0NorZ;0.4404
906;Wed Feb 10 17:42:06 +0000 2016;1460.0;697475643274096640;0.0;390.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Join the @OFA Truth Team and spread the facts on issues that matter: https://t.co/4EOm2PAXq0 https://t.co/19qvZpVawl;0.5574
907;Tue Feb 09 22:32:19 +0000 2016;8641.0;697186289792249856;0.0;2983.0;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Say cheese. #NationalPizzaDay https://t.co/cqNblFDAta;0.0
